"","X","WATERBODY_CODE","LATITUDE","LONGITUDE","SPECIES_NAME","name","SAMPLE_DATE","YEAR","Netting_Start_Date","Netting_End_Date","Len2mm","Total_Length","WEIGHT","Round_Weight","SexID","Sex_ID","VALUE","Aging_Structure","Assessed_Fish_Age","Assessed_Age_Confidence","Waterbody_LID","ON_Hg_BSM_years_ID","qryContaminant_link_fish_age_date_tissue_ID","Tissues_Sampled","Contaminant_Samples_Taken","FN3_individual_fish_id","LAT","LON","LatZones","fYEAR"
"3031",3031,48178408,481818,840414,"Northern Pike","Northern Pike","2011-07-11",2011,"2011-07-10","2011-07-11",855,855,4000,4000,2,2,0.98,"Cleithrum",8,7,"16-7139-53538",11325,5769,"1","Yes",395891,48.305,84.07055556,"Mid","2011"
"3032",3032,48178408,481818,840414,"Northern Pike","Northern Pike","2011-07-11",2011,"2011-07-10","2011-07-11",668,668,1680,1680,2,2,0.49,"Cleithrum",4,6,"16-7139-53538",11326,5771,"1","Yes",395928,48.305,84.07055556,"Mid","2011"
"3033",3033,48178408,481818,840414,"Northern Pike","Northern Pike","2011-07-11",2011,"2011-07-10","2011-07-11",646,646,1850,1850,1,1,0.56,"Cleithrum",6,8,"16-7139-53538",11327,5770,"1","Yes",395908,48.305,84.07055556,"Mid","2011"
"3034",3034,48178408,481818,840414,"Northern Pike","Northern Pike","2011-07-11",2011,"2011-07-10","2011-07-11",617,617,1450,1450,2,2,0.71,"Cleithrum",6,8,"16-7139-53538",11328,5772,"1","Yes",395930,48.305,84.07055556,"Mid","2011"
"3035",3035,48178408,481818,840414,"Northern Pike","Northern Pike","2011-07-11",2011,"2011-07-10","2011-07-11",554,554,1000,1000,2,2,0.47,"Cleithrum",4,7,"16-7139-53538",11329,5773,"1","Yes",395931,48.305,84.07055556,"Mid","2011"
"3036",3036,48178408,481818,840414,"Northern Pike","Northern Pike","2011-07-12",2011,"2011-07-11","2011-07-12",779,779,3350,3350,2,2,0.54,"Cleithrum",5,7,"16-7139-53538",11330,5768,"1","Yes",395798,48.305,84.07055556,"Mid","2011"
"3037",3037,48178408,481818,840414,"Northern Pike","Northern Pike","2011-07-12",2011,"2011-07-11","2011-07-12",745,745,2550,2550,1,1,1.7,"Cleithrum",9,6,"16-7139-53538",11331,5766,"1","Yes",395658,48.305,84.07055556,"Mid","2011"
"3038",3038,48178408,481818,840414,"Northern Pike","Northern Pike","2011-07-12",2011,"2011-07-11","2011-07-12",779,779,2848,2848,1,1,1.5,"Cleithrum",9,5,"16-7139-53538",11332,5767,"1","Yes",395783,48.305,84.07055556,"Mid","2011"
"3047",3047,48229140,482248,914059,"Northern Pike","Northern Pike","2010-08-03",2010,"2010-08-03","2010-08-04",925,925,4300,4300,1,1,2.4,"Cleithrum",15,6,"15-5975-53595",11591,15778,"1","Yes",345364,48.38,91.68305556,"Mid","2010"
"3048",3048,48229140,482248,914059,"Northern Pike","Northern Pike","2010-08-03",2010,"2010-08-03","2010-08-04",718,718,1860,1860,2,2,0.52,"Cleithrum",6,6,"15-5975-53595",11593,15780,"1","Yes",345366,48.38,91.68305556,"Mid","2010"
"3049",3049,48229140,482248,914059,"Northern Pike","Northern Pike","2010-08-03",2010,"2010-08-03","2010-08-04",630,630,730,730,1,1,0.52,"Cleithrum",5,6,"15-5975-53595",11594,15777,"1","Yes",345363,48.38,91.68305556,"Mid","2010"
"3050",3050,48229140,482248,914059,"Northern Pike","Northern Pike","2010-08-03",2010,"2010-08-03","2010-08-04",606,606,1250,1250,2,2,0.41,"Cleithrum",5,6,"15-5975-53595",11595,15759,"1","Yes",345318,48.38,91.68305556,"Mid","2010"
"3059",3059,48238340,482124,834129,"Northern Pike","Northern Pike","2011-06-25",2011,"2011-06-25","2011-06-26",510,510,740,740,1,1,0.34,"Cleithrum",3,8,"17-3006-53592",11669,3603,"1","Yes",390397,48.35666667,83.69138889,"Mid","2011"
"3061",3061,48238340,482124,834129,"Northern Pike","Northern Pike","2011-06-25",2011,"2011-06-25","2011-06-26",780,780,2700,2700,2,2,1.4,"Cleithrum",8,5,"17-3006-53592",11705,3605,"1","Yes",390494,48.35666667,83.69138889,"Mid","2011"
"3062",3062,48238340,482124,834129,"Northern Pike","Northern Pike","2011-06-25",2011,"2011-06-25","2011-06-26",740,740,2300,2300,2,2,1.3,"Cleithrum",6,8,"17-3006-53592",11707,3602,"1","Yes",390477,48.35666667,83.69138889,"Mid","2011"
"3063",3063,48238340,482124,834129,"Northern Pike","Northern Pike","2011-06-25",2011,"2011-06-25","2011-06-26",723,723,2100,2100,2,2,0.91,"Cleithrum",5,5,"17-3006-53592",11709,3600,"1","Yes",390475,48.35666667,83.69138889,"Mid","2011"
"3064",3064,48238340,482124,834129,"Northern Pike","Northern Pike","2011-06-25",2011,"2011-06-25","2011-06-26",694,694,2180,2180,2,2,1.1,"Cleithrum",6,8,"17-3006-53592",11712,3604,"1","Yes",390398,48.35666667,83.69138889,"Mid","2011"
"3065",3065,48238340,482124,834129,"Northern Pike","Northern Pike","2011-06-25",2011,"2011-06-25","2011-06-26",680,680,1800,1800,2,2,0.56,"Cleithrum",4,8,"17-3006-53592",11713,3601,"1","Yes",390476,48.35666667,83.69138889,"Mid","2011"
"3072",3072,48238848,482259,884805,"Northern Pike","Northern Pike","2008-07-11",2008,"2008-07-10","2008-07-11",496,496,891,891,1,1,0.15,"Cleithrum",3,5,"16-3666-53602",11728,25997,"1","Yes",155067,48.38305556,88.80138889,"Mid","2008"
"3073",3073,48238848,482259,884805,"Northern Pike","Northern Pike","2008-07-11",2008,"2008-07-10","2008-07-11",491,491,775,775,1,1,0.16,"Cleithrum",3,5,"16-3666-53602",11729,25998,"1","Yes",155071,48.38305556,88.80138889,"Mid","2008"
"3074",3074,48238848,482259,884805,"Northern Pike","Northern Pike","2008-07-11",2008,"2008-07-10","2008-07-11",435,435,560,560,2,2,0.24,"Cleithrum",4,5,"16-3666-53602",11731,26009,"1","Yes",155351,48.38305556,88.80138889,"Mid","2008"
"3076",3076,48269010,482632,901025,"Northern Pike","Northern Pike","2008-07-20",2008,"2008-07-20","2008-07-21",560,560,1019,1019,4,4,0.35,"Cleithrum",4,8,"15-7091-53688",11797,25414,"1","Yes",121997,48.44222222,90.17361111,"Mid","2008"
"3077",3077,48269010,482632,901025,"Northern Pike","Northern Pike","2008-07-20",2008,"2008-07-20","2008-07-21",600,600,1260,1260,2,2,0.47,"Cleithrum",5,7,"15-7091-53688",11798,25413,"1","Yes",121996,48.44222222,90.17361111,"Mid","2008"
"3085",3085,48269010,482632,901025,"Northern Pike","Northern Pike","2008-07-20",2008,"2008-07-19","2008-07-20",584,584,1233,1233,1,1,0.31,"Cleithrum",4,7,"15-7091-53688",11789,25421,"1","Yes",121947,48.44222222,90.17361111,"Mid","2008"
"3086",3086,48269010,482632,901025,"Northern Pike","Northern Pike","2008-07-20",2008,"2008-07-19","2008-07-20",480,480,614,614,1,1,0.22,"Cleithrum",3,8,"15-7091-53688",11790,25418,"1","Yes",122024,48.44222222,90.17361111,"Mid","2008"
"3087",3087,48269010,482632,901025,"Northern Pike","Northern Pike","2008-07-20",2008,"2008-07-19","2008-07-20",773,773,2870,2870,1,1,1.4,"Cleithrum",9,6,"15-7091-53688",11791,25439,"1","Yes",122124,48.44222222,90.17361111,"Mid","2008"
"3088",3088,48269010,482632,901025,"Northern Pike","Northern Pike","2008-07-20",2008,"2008-07-19","2008-07-20",645,645,1464,1464,1,1,0.59,"Cleithrum",6,8,"15-7091-53688",11792,25435,"1","Yes",122114,48.44222222,90.17361111,"Mid","2008"
"3089",3089,48269010,482632,901025,"Northern Pike","Northern Pike","2008-07-20",2008,"2008-07-19","2008-07-20",604,604,998,998,2,2,0.45,"Cleithrum",4,8,"15-7091-53688",11793,25434,"1","Yes",122113,48.44222222,90.17361111,"Mid","2008"
"3090",3090,48269010,482632,901025,"Northern Pike","Northern Pike","2008-07-20",2008,"2008-07-19","2008-07-20",740,740,2214,2214,1,1,0.59,"Cleithrum",6,6,"15-7091-53688",11794,25428,"1","Yes",121962,48.44222222,90.17361111,"Mid","2008"
"3091",3091,48269010,482632,901025,"Northern Pike","Northern Pike","2008-07-20",2008,"2008-07-19","2008-07-20",482,482,592,592,1,1,0.16,"Cleithrum",2,9,"15-7091-53688",11796,25427,"1","Yes",122096,48.44222222,90.17361111,"Mid","2008"
"3104",3104,48269010,482632,901025,"Northern Pike","Northern Pike","2008-07-20",2008,"2008-07-19","2008-07-20",642,642,1589,1589,2,2,0.51,"Cleithrum",5,7,"15-7091-53688",11817,25419,"1","Yes",122053,48.44222222,90.17361111,"Mid","2008"
"3107",3107,48269010,482632,901025,"Northern Pike","Northern Pike","2008-07-20",2008,"2008-07-19","2008-07-20",533,533,928,928,1,1,0.29,"Cleithrum",3,8,"15-7091-53688",11822,25420,"1","Yes",121946,48.44222222,90.17361111,"Mid","2008"
"3115",3115,48288058,482725,805849,"Northern Pike","Northern Pike","2011-06-20",2011,"2011-06-20","2011-06-21",612,612,1300,1300,1,1,0.56,"Cleithrum",7,5,"17-5018-53686",11883,10605,"1","Yes",385872,48.45694444,80.98027778,"Mid","2011"
"3136",3136,48308257,482901,825640,"Northern Pike","Northern Pike","2010-07-21",2010,"2010-07-21","2010-07-22",658,658,1375,1375,1,1,0.9,"Cleithrum",10,7,"17-3563-53717",11973,1240,"1","Yes",322832,48.48361111,82.94444444,"Mid","2010"
"3137",3137,48308257,482901,825640,"Northern Pike","Northern Pike","2010-07-21",2010,"2010-07-21","2010-07-22",590,590,1250,1250,1,1,0.65,"Cleithrum",7,7,"17-3563-53717",11974,1253,"1","Yes",322839,48.48361111,82.94444444,"Mid","2010"
"3138",3138,48308257,482901,825640,"Northern Pike","Northern Pike","2010-07-21",2010,"2010-07-21","2010-07-22",548,548,900,900,1,1,0.49,"Cleithrum",3,7,"17-3563-53717",11980,1239,"1","Yes",322831,48.48361111,82.94444444,"Mid","2010"
"3139",3139,48308257,482901,825640,"Northern Pike","Northern Pike","2010-07-21",2010,"2010-07-21","2010-07-22",542,542,875,875,2,2,0.65,"Cleithrum",6,6,"17-3563-53717",11981,1259,"1","Yes",322845,48.48361111,82.94444444,"Mid","2010"
"3140",3140,48308257,482901,825640,"Northern Pike","Northern Pike","2010-07-21",2010,"2010-07-21","2010-07-22",532,532,875,875,1,1,0.73,"Cleithrum",6,7,"17-3563-53717",11982,1241,"1","Yes",322833,48.48361111,82.94444444,"Mid","2010"
"3141",3141,48308257,482901,825640,"Northern Pike","Northern Pike","2010-07-21",2010,"2010-07-21","2010-07-22",500,500,725,725,1,1,0.35,"Cleithrum",5,5,"17-3563-53717",11983,1232,"1","Yes",322818,48.48361111,82.94444444,"Mid","2010"
"3142",3142,48308257,482901,825640,"Northern Pike","Northern Pike","2010-07-21",2010,"2010-07-21","2010-07-22",468,468,600,600,1,1,0.33,"Cleithrum",5,8,"17-3563-53717",11985,1261,"1","Yes",322847,48.48361111,82.94444444,"Mid","2010"
"3192",3192,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-30",2011,"2011-08-29","2011-08-30",561,561,1084,1084,1,1,0.73,"Cleithrum",4,7,"16-7122-53960",12703,5314,"1","Yes",447894,48.67833333,84.11805556,"Mid","2011"
"3193",3193,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-30",2011,"2011-08-29","2011-08-30",535,535,880,880,2,2,0.58,"Cleithrum",3,6,"16-7122-53960",12704,5311,"1","Yes",448131,48.67833333,84.11805556,"Mid","2011"
"3194",3194,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-30",2011,"2011-08-29","2011-08-30",494,494,707,707,2,2,0.59,"Cleithrum",3,7,"16-7122-53960",12705,5317,"1","Yes",447887,48.67833333,84.11805556,"Mid","2011"
"3195",3195,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-30",2011,"2011-08-29","2011-08-30",483,483,602,602,1,1,0.71,"Cleithrum",4,6,"16-7122-53960",12706,5310,"1","Yes",448132,48.67833333,84.11805556,"Mid","2011"
"3196",3196,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-30",2011,"2011-08-29","2011-08-30",480,480,638,638,2,2,0.42,"Cleithrum",3,6,"16-7122-53960",12707,5309,"1","Yes",448129,48.67833333,84.11805556,"Mid","2011"
"3197",3197,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-30",2011,"2011-08-29","2011-08-30",669,669,1818,1818,2,2,1.7,"Cleithrum",5,7,"16-7122-53960",12708,5315,"1","Yes",447899,48.67833333,84.11805556,"Mid","2011"
"3198",3198,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-30",2011,"2011-08-29","2011-08-30",547,547,872,872,1,1,1.3,"Cleithrum",3,7,"16-7122-53960",12709,5313,"1","Yes",447893,48.67833333,84.11805556,"Mid","2011"
"3199",3199,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-30",2011,"2011-08-29","2011-08-30",596,596,1134,1134,2,2,1.2,"Cleithrum",8,6,"16-7122-53960",12710,5316,"1","Yes",447900,48.67833333,84.11805556,"Mid","2011"
"3200",3200,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-30",2011,"2011-08-29","2011-08-30",572,572,1004,1004,2,2,1.2,"Cleithrum",4,6,"16-7122-53960",12711,5312,"1","Yes",447886,48.67833333,84.11805556,"Mid","2011"
"3201",3201,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-31",2011,"2011-08-30","2011-08-31",573,573,1056,1056,1,1,1.6,"Cleithrum",8,6,"16-7122-53960",12712,5303,"1","Yes",448173,48.67833333,84.11805556,"Mid","2011"
"3202",3202,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-31",2011,"2011-08-30","2011-08-31",548,548,952,952,1,1,1.1,"Cleithrum",4,7,"16-7122-53960",12713,5302,"1","Yes",448172,48.67833333,84.11805556,"Mid","2011"
"3203",3203,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-31",2011,"2011-08-30","2011-08-31",541,541,822,822,2,2,0.83,"Cleithrum",4,7,"16-7122-53960",12714,5304,"1","Yes",448178,48.67833333,84.11805556,"Mid","2011"
"3204",3204,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-31",2011,"2011-08-30","2011-08-31",509,509,617,617,2,2,0.66,"Cleithrum",4,6,"16-7122-53960",12716,5306,"1","Yes",448130,48.67833333,84.11805556,"Mid","2011"
"3205",3205,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-31",2011,"2011-08-30","2011-08-31",507,507,837,837,2,2,0.85,"Cleithrum",4,6,"16-7122-53960",12717,5305,"1","Yes",448174,48.67833333,84.11805556,"Mid","2011"
"3206",3206,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-31",2011,"2011-08-30","2011-08-31",488,488,584,584,2,2,1,"Cleithrum",4,6,"16-7122-53960",12718,5308,"1","Yes",448134,48.67833333,84.11805556,"Mid","2011"
"3207",3207,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-31",2011,"2011-08-30","2011-08-31",480,480,645,645,2,2,0.81,"Cleithrum",3,7,"16-7122-53960",12719,5300,"1","Yes",448171,48.67833333,84.11805556,"Mid","2011"
"3208",3208,48408407,484042,840705,"Northern Pike","Northern Pike","2011-08-31",2011,"2011-08-30","2011-08-31",393,393,345,345,1,1,0.28,"Cleithrum",1,7,"16-7122-53960",12720,5301,"1","Yes",448177,48.67833333,84.11805556,"Mid","2011"
"3209",3209,48408407,484042,840705,"Northern Pike","Northern Pike","2011-09-01",2011,"2011-08-31","2011-09-01",558,558,1001,1001,2,2,1,"Cleithrum",4,6,"16-7122-53960",12721,5299,"1","Yes",448182,48.67833333,84.11805556,"Mid","2011"
"3210",3210,48408407,484042,840705,"Northern Pike","Northern Pike","2011-09-01",2011,"2011-08-31","2011-09-01",555,555,943,943,2,2,0.55,"Cleithrum",4,7,"16-7122-53960",12722,5298,"1","Yes",448170,48.67833333,84.11805556,"Mid","2011"
"3220",3220,48418927,484110,892708,"Northern Pike","Northern Pike","2008-07-21",2008,"2008-07-21","2008-07-22",394,394,393,393,1,1,0.24,"Cleithrum",2,8,"16-3199-53954",12742,25737,"1","Yes",145911,48.68611111,89.45222222,"Mid","2008"
"3221",3221,48418927,484110,892708,"Northern Pike","Northern Pike","2008-07-21",2008,"2008-07-21","2008-07-22",405,405,345,345,1,1,0.29,"Cleithrum",2,8,"16-3199-53954",12743,25738,"1","Yes",146063,48.68611111,89.45222222,"Mid","2008"
"3222",3222,48418927,484110,892708,"Northern Pike","Northern Pike","2008-07-21",2008,"2008-07-21","2008-07-22",380,380,330,330,1,1,0.28,"Cleithrum",2,7,"16-3199-53954",12744,25740,"1","Yes",146060,48.68611111,89.45222222,"Mid","2008"
"3223",3223,48418927,484110,892708,"Northern Pike","Northern Pike","2008-07-21",2008,"2008-07-21","2008-07-22",380,380,314,314,1,1,0.2,"Cleithrum",2,6,"16-3199-53954",12745,25739,"1","Yes",146055,48.68611111,89.45222222,"Mid","2008"
"3224",3224,48418927,484110,892708,"Northern Pike","Northern Pike","2008-07-21",2008,"2008-07-21","2008-07-22",498,498,696,696,1,1,0.35,"Cleithrum",3,6,"16-3199-53954",12746,25763,"1","Yes",145902,48.68611111,89.45222222,"Mid","2008"
"3262",3262,48429116,484234,911659,"Northern Pike","Northern Pike","2010-06-05",2010,"2010-06-05","2010-06-06",788,788,3187,3187,2,2,0.48,"Cleithrum",5,8,"15-6263-53964",12864,12470,"1X","Yes",293536,48.70944444,91.28305556,"Mid","2010"
"3280",3280,48429126,484108,912724,"Northern Pike","Northern Pike","2010-08-08",2010,"2010-08-08","2010-08-09",551,551,1060,1060,1,1,0.24,"Cleithrum",2,8,"15-6136-53934",12910,15042,"1","Yes",356900,48.68555556,91.45666667,"Mid","2010"
"3281",3281,48429126,484108,912724,"Northern Pike","Northern Pike","2010-08-08",2010,"2010-08-08","2010-08-09",493,493,715,715,1,1,0.15,"Cleithrum",2,7,"15-6136-53934",12914,15044,"1","Yes",356905,48.68555556,91.45666667,"Mid","2010"
"3286",3286,48429126,484108,912724,"Northern Pike","Northern Pike","2010-08-08",2010,"2010-08-07","2010-08-08",519,519,632,632,2,2,0.22,"Cleithrum",2,8,"15-6136-53934",12913,15045,"1","Yes",356845,48.68555556,91.45666667,"Mid","2010"
"3306",3306,48429203,484202,920354,"Northern Pike","Northern Pike","2010-07-23",2010,"2010-07-23","2010-07-24",610,610,1300,1300,1,1,0.73,"Cleithrum",5,7,"15-5688-53944",12955,13205,"1","Yes",329962,48.70055556,92.065,"Mid","2010"
"3307",3307,48429203,484202,920354,"Northern Pike","Northern Pike","2010-07-23",2010,"2010-07-23","2010-07-24",552,552,1100,1100,2,2,0.33,"Cleithrum",4,6,"15-5688-53944",12956,13230,"1","Yes",330008,48.70055556,92.065,"Mid","2010"
"3308",3308,48429203,484202,920354,"Northern Pike","Northern Pike","2010-07-23",2010,"2010-07-23","2010-07-24",512,512,790,790,1,1,0.42,"Cleithrum",4,7,"15-5688-53944",12957,13229,"1","Yes",329948,48.70055556,92.065,"Mid","2010"
"3313",3313,48439023,484308,902339,"Northern Pike","Northern Pike","2008-07-29",2008,"2008-07-29","2008-07-30",374,374,276,276,4,4,0.15,"Cleithrum",1,6,"15-6913-53983",12972,25856,"1","Yes",147349,48.71888889,90.39416667,"Mid","2008"
"3326",3326,48439023,484308,902339,"Northern Pike","Northern Pike","2008-07-29",2008,"2008-07-28","2008-07-29",560,560,940,940,2,2,0.23,"Cleithrum",3,8,"15-6913-53983",12962,25868,"1","Yes",147446,48.71888889,90.39416667,"Mid","2008"
"3331",3331,48439023,484308,902339,"Northern Pike","Northern Pike","2008-07-29",2008,"2008-07-28","2008-07-29",452,452,450,450,2,2,0.3,"Cleithrum",2,8,"15-6913-53983",12974,25869,"1","Yes",147447,48.71888889,90.39416667,"Mid","2008"
"3332",3332,48439023,484308,902339,"Northern Pike","Northern Pike","2008-07-29",2008,"2008-07-28","2008-07-29",481,481,588,588,4,4,0.33,"Cleithrum",4,8,"15-6913-53983",12975,25874,"1","Yes",147498,48.71888889,90.39416667,"Mid","2008"
"3361",3361,48449240,484406,924048,"Northern Pike","Northern Pike","2010-06-18",2010,"2010-06-18","2010-06-19",710,710,1938,1938,2,2,0.76,"Cleithrum",8,6,"15-5236-53978",13090,12025,"1","Yes",301515,48.735,92.68,"Mid","2010"
"3365",3365,48449240,484406,924048,"Northern Pike","Northern Pike","2010-06-18",2010,"2010-06-18","2010-06-19",677,677,1632,1632,1,1,0.66,"Cleithrum",7,5,"15-5236-53978",13114,12009,"1","Yes",301448,48.735,92.68,"Mid","2010"
"3366",3366,48449240,484406,924048,"Northern Pike","Northern Pike","2010-06-18",2010,"2010-06-18","2010-06-19",728,728,2033,2033,2,2,0.51,"Cleithrum",8,7,"15-5236-53978",13118,12024,"1","Yes",301514,48.735,92.68,"Mid","2010"
"3367",3367,48449240,484406,924048,"Northern Pike","Northern Pike","2010-06-18",2010,"2010-06-17","2010-06-18",576,576,1117,1117,2,2,0.64,"Cleithrum",7,7,"15-5236-53978",13091,12065,"1","Yes",301608,48.735,92.68,"Mid","2010"
"3368",3368,48449240,484406,924048,"Northern Pike","Northern Pike","2010-06-18",2010,"2010-06-17","2010-06-18",561,561,1012,1012,2,2,0.53,"Cleithrum",5,6,"15-5236-53978",13097,12077,"1","Yes",301634,48.735,92.68,"Mid","2010"
"3369",3369,48449240,484406,924048,"Northern Pike","Northern Pike","2010-06-18",2010,"2010-06-17","2010-06-18",556,556,1073,1073,2,2,0.29,"Cleithrum",4,8,"15-5236-53978",13098,12076,"1","Yes",301323,48.735,92.68,"Mid","2010"
"3381",3381,48449240,484406,924048,"Northern Pike","Northern Pike","2010-06-18",2010,"2010-06-17","2010-06-18",590,590,1146,1146,2,2,0.31,"Cleithrum",7,7,"15-5236-53978",13116,12078,"1","Yes",301635,48.735,92.68,"Mid","2010"
"3382",3382,48449240,484406,924048,"Northern Pike","Northern Pike","2010-06-18",2010,"2010-06-17","2010-06-18",580,580,980,980,1,1,0.38,"Cleithrum",6,7,"15-5236-53978",13117,12075,"1","Yes",301322,48.735,92.68,"Mid","2010"
"3383",3383,48449334,484448,933422,"Northern Pike","Northern Pike","2010-06-27",2010,"2010-06-27","2010-06-28",1002,1002,5194,5194,2,2,0.88,"Cleithrum",9,6,"15-4579-53993",13131,17333,"1","Yes",315976,48.74666667,93.57277778,"Mid","2010"
"3386",3386,48459151,484449,915042,"Northern Pike","Northern Pike","2010-07-23",2010,"2010-07-22","2010-07-23",553,553,946,946,2,2,1.4,"Cleithrum",6,5,"15-5849-53998",13155,15408,"1","Yes",326075,48.74694444,91.845,"Mid","2010"
"3410",3410,48478537,484610,853808,"Northern Pike","Northern Pike","2011-08-15",2011,"2011-08-15","2011-08-16",761,761,2150,2150,2,2,1.9,"Cleithrum",10,7,"16-6003-54025",13261,6376,"1","Yes",444163,48.76944444,85.63555556,"Mid","2011"
"3411",3411,48478537,484610,853808,"Northern Pike","Northern Pike","2011-08-15",2011,"2011-08-15","2011-08-16",738,738,2250,2250,2,2,1.3,"Cleithrum",7,6,"16-6003-54025",13262,6370,"1","Yes",444280,48.76944444,85.63555556,"Mid","2011"
"3412",3412,48478537,484610,853808,"Northern Pike","Northern Pike","2011-08-15",2011,"2011-08-15","2011-08-16",732,732,2550,2550,2,2,1.1,"Cleithrum",7,6,"16-6003-54025",13263,6327,"1","Yes",444147,48.76944444,85.63555556,"Mid","2011"
"3433",3433,48479104,484704,910537,"Northern Pike","Northern Pike","2010-06-02",2010,"2010-06-01","2010-06-02",835,835,2961,2961,2,2,0.6,"Cleithrum",8,6,"15-6401-54050",13320,12364,"1X","Yes",292822,48.78444444,91.09361111,"Mid","2010"
"3434",3434,48479104,484704,910537,"Northern Pike","Northern Pike","2010-06-02",2010,"2010-06-01","2010-06-02",830,830,3227,3227,2,2,0.33,"Cleithrum",8,7,"15-6401-54050",13321,12363,"1X","Yes",292812,48.78444444,91.09361111,"Mid","2010"
