"","X","WATERBODY_CODE","LATITUDE","LONGITUDE","SPECIES_NAME","name","SAMPLE_DATE","YEAR","Netting_Start_Date","Netting_End_Date","Len2mm","Total_Length","WEIGHT","Round_Weight","SexID","Sex_ID","VALUE","Aging_Structure","Assessed_Fish_Age","Assessed_Age_Confidence","Waterbody_LID","ON_Hg_BSM_years_ID","qryContaminant_link_fish_age_date_tissue_ID","Tissues_Sampled","Contaminant_Samples_Taken","FN3_individual_fish_id","LAT","LON","LatZones","fYEAR"
"191",191,44357700,443543,770035,"Walleye","Walleye","2010-07-21",2010,"2010-07-21","2010-07-22",310,310,285,285,1,1,0.38,"Otolith",5,9,"18-3404-49395",1368,30751,"1X","Yes",306722,44.59527778,77.00972222,"South","2010"
"197",197,44357700,443543,770035,"Walleye","Walleye","2010-07-21",2010,"2010-07-21","2010-07-22",575,575,1850,1850,2,2,0.64,"Otolith",8,9,"18-3404-49395",1383,30749,"1X","Yes",306700,44.59527778,77.00972222,"South","2010"
"198",198,44357700,443543,770035,"Walleye","Walleye","2010-07-21",2010,"2010-07-21","2010-07-22",491,491,1125,1125,2,2,1.1,"Otolith",11,8,"18-3404-49395",1384,30748,"1X","Yes",306576,44.59527778,77.00972222,"South","2010"
"199",199,44367640,443616,764010,"Walleye","Walleye","2008-06-24",2008,"2008-06-24","2008-06-25",410,410,620,620,1,1,0.89,"Dorsal Spine",5,8,"18-3677-49397",1459,29987,"1","Yes",113189,44.60444444,76.66944444,"South","2008"
"207",207,44367640,443616,764010,"Walleye","Walleye","2008-06-24",2008,"2008-06-24","2008-06-25",461,461,960,960,2,2,0.6,"Otolith",5,7,"18-3677-49397",1479,29996,"1","Yes",113197,44.60444444,76.66944444,"South","2008"
"208",208,44367640,443616,764010,"Walleye","Walleye","2008-06-24",2008,"2008-06-24","2008-06-25",563,563,1620,1620,1,1,1.6,"Dorsal Spine",14,7,"18-3677-49397",1480,29995,"1","Yes",113196,44.60444444,76.66944444,"South","2008"
"209",209,44367640,443616,764010,"Walleye","Walleye","2008-06-24",2008,"2008-06-24","2008-06-25",485,485,1210,1210,2,2,0.37,"Otolith",4,7,"18-3677-49397",1481,29988,"1","Yes",113218,44.60444444,76.66944444,"South","2008"
"211",211,44367640,443616,764010,"Walleye","Walleye","2008-06-24",2008,"2008-06-24","2008-06-25",547,547,1600,1600,1,1,1.5,"Otolith",13,6,"18-3677-49397",1483,29994,"1","Yes",113195,44.60444444,76.66944444,"South","2008"
"222",222,44397633,443952,763317,"Walleye","Walleye","2010-06-21",2010,"2010-06-21","2010-06-22",476,476,1000,1000,2,2,0.44,"Otolith",5,9,"18-3767-49466",1535,30413,"1X","Yes",296563,44.66444444,76.55472222,"South","2010"
"223",223,44397633,443952,763317,"Walleye","Walleye","2010-06-21",2010,"2010-06-21","2010-06-22",480,480,1000,1000,2,2,0.54,"Otolith",5,8,"18-3767-49466",1538,30419,"1X","Yes",296576,44.66444444,76.55472222,"South","2010"
"224",224,44397633,443952,763317,"Walleye","Walleye","2010-06-21",2010,"2010-06-21","2010-06-22",420,420,650,650,1,1,0.31,"Otolith",3,9,"18-3767-49466",1539,30411,"1X","Yes",296559,44.66444444,76.55472222,"South","2010"
"225",225,44397633,443952,763317,"Walleye","Walleye","2010-06-21",2010,"2010-06-21","2010-06-22",352,352,375,375,1,1,0.19,"Scales (left side)",2,8,"18-3767-49466",1540,30410,"1X","Yes",296558,44.66444444,76.55472222,"South","2010"
"226",226,44397633,443952,763317,"Walleye","Walleye","2010-06-21",2010,"2010-06-21","2010-06-22",330,330,300,300,2,2,0.19,"Scales (left side)",2,7,"18-3767-49466",1542,30417,"1X","Yes",296572,44.66444444,76.55472222,"South","2010"
"227",227,44397633,443952,763317,"Walleye","Walleye","2010-06-21",2010,"2010-06-21","2010-06-22",320,320,300,300,2,2,0.19,"Scales (left side)",2,8,"18-3767-49466",1543,30416,"1X","Yes",296550,44.66444444,76.55472222,"South","2010"
"228",228,44397633,443952,763317,"Walleye","Walleye","2010-06-21",2010,"2010-06-21","2010-06-22",284,284,200,200,2,2,0.16,"Otolith",2,8,"18-3767-49466",1546,30418,"1X","Yes",296573,44.66444444,76.55472222,"South","2010"
"235",235,44407922,443951,792235,"Walleye","Walleye","2008-07-17",2008,"2008-07-17","2008-07-18",599,599,2500,2500,1,1,0.62,"Scales (left side)",6,2,"17-6286-49481",1553,29486,"1X","Yes",122531,44.66416667,79.37638889,"South","2008"
"239",239,44407922,443951,792235,"Walleye","Walleye","2008-07-22",2008,"2008-07-22","2008-07-23",370,370,400,400,1,1,0.36,"Otolith",3,9,"17-6286-49481",1560,29495,"1X","Yes",122583,44.66416667,79.37638889,"South","2008"
"243",243,44407922,443951,792235,"Walleye","Walleye","2008-07-24",2008,"2008-07-24","2008-07-25",583,583,2400,2400,2,2,0.8,"Otolith",7,9,"17-6286-49481",1565,29517,"1X","Yes",123024,44.66416667,79.37638889,"South","2008"
"255",255,44407922,443951,792235,"Walleye","Walleye","2008-07-28",2008,"2008-07-28","2008-07-29",478,478,1100,1100,2,2,0.26,"Otolith",3,9,"17-6286-49481",1579,29516,"1X","Yes",123022,44.66416667,79.37638889,"South","2008"
"256",256,44417635,444052,763516,"Walleye","Walleye","2008-08-08",2008,"2008-08-07","2008-08-08",376,376,425,425,2,2,0.27,"Dorsal Spine",3,8,"18-3741-49489",1597,29681,"1","Yes",143498,44.68111111,76.58777778,"South","2008"
"257",257,44417635,444052,763516,"Walleye","Walleye","2008-08-08",2008,"2008-08-07","2008-08-08",650,650,2900,2900,2,2,1.2,"Otolith",9,7,"18-3741-49489",1599,29680,"1","Yes",143500,44.68111111,76.58777778,"South","2008"
"258",258,44417635,444052,763516,"Walleye","Walleye","2008-08-08",2008,"2008-08-07","2008-08-08",443,443,950,950,1,1,0.48,"Otolith",3,8,"18-3741-49489",1600,29683,"1","Yes",143580,44.68111111,76.58777778,"South","2008"
"259",259,44417635,444052,763516,"Walleye","Walleye","2008-08-08",2008,"2008-08-07","2008-08-08",556,556,1700,1700,1,1,1.1,"Otolith",9,6,"18-3741-49489",1601,29685,"1","Yes",143579,44.68111111,76.58777778,"South","2008"
"260",260,44417635,444052,763516,"Walleye","Walleye","2008-08-08",2008,"2008-08-07","2008-08-08",445,445,750,750,1,1,0.49,"Otolith",4,8,"18-3741-49489",1602,29682,"1","Yes",143577,44.68111111,76.58777778,"South","2008"
"261",261,44417635,444052,763516,"Walleye","Walleye","2008-08-08",2008,"2008-08-07","2008-08-08",383,383,450,450,1,1,0.49,"Otolith",3,8,"18-3741-49489",1603,29689,"1","Yes",143502,44.68111111,76.58777778,"South","2008"
"262",262,44417635,444052,763516,"Walleye","Walleye","2008-08-08",2008,"2008-08-07","2008-08-08",247,247,150,150,1,1,0.19,"Scales (left side)",1,8,"18-3741-49489",1604,29678,"1","Yes",143499,44.68111111,76.58777778,"South","2008"
"263",263,44417635,444052,763516,"Walleye","Walleye","2008-08-08",2008,"2008-08-07","2008-08-08",320,320,280,280,2,2,0.23,"Otolith",2,9,"18-3741-49489",1605,29679,"1","Yes",143576,44.68111111,76.58777778,"South","2008"
"283",283,44417658,444116,765829,"Walleye","Walleye","2010-09-07",2010,"2010-09-07","2010-09-08",449,449,834,834,2,2,0.71,"Otolith",5,7,"18-3434-49499",1669,30394,"1X","Yes",332421,44.68777778,76.97472222,"South","2010"
"284",284,44417658,444116,765829,"Walleye","Walleye","2010-09-07",2010,"2010-09-07","2010-09-08",374,374,424,424,1,1,0.37,"Scales (left side)",2,8,"18-3434-49499",1671,30398,"1X","Yes",332550,44.68777778,76.97472222,"South","2010"
"285",285,44417658,444116,765829,"Walleye","Walleye","2010-09-07",2010,"2010-09-07","2010-09-08",330,330,276,276,1,1,0.31,"Scales (left side)",2,8,"18-3434-49499",1674,30397,"1X","Yes",332549,44.68777778,76.97472222,"South","2010"
"291",291,44417658,444116,765829,"Walleye","Walleye","2010-09-07",2010,"2010-09-07","2010-09-08",607,607,1998,1998,1,1,0.84,"Otolith",8,8,"18-3434-49499",1695,30399,"1X","Yes",332548,44.68777778,76.97472222,"South","2010"
"292",292,44417658,444116,765829,"Walleye","Walleye","2010-09-07",2010,"2010-09-07","2010-09-08",553,553,1638,1638,1,1,0.84,"Otolith",9,8,"18-3434-49499",1696,30396,"1X","Yes",332428,44.68777778,76.97472222,"South","2010"
"293",293,44417658,444116,765829,"Walleye","Walleye","2010-09-07",2010,"2010-09-07","2010-09-08",523,523,1286,1286,1,1,0.51,"Otolith",5,8,"18-3434-49499",1697,30407,"1X","Yes",332579,44.68777778,76.97472222,"South","2010"
"294",294,44417658,444116,765829,"Walleye","Walleye","2010-09-07",2010,"2010-09-07","2010-09-08",513,513,1182,1182,1,1,0.58,"Otolith",8,7,"18-3434-49499",1698,30395,"1X","Yes",332425,44.68777778,76.97472222,"South","2010"
"298",298,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-10","2008-07-11",519,519,1600,1600,2,2,0.41,"Scales (left side)",5,7,"17-6328-49494",1763,28616,"1X","Yes",124253,44.68694444,79.325,"South","2008"
"299",299,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-10","2008-07-11",496,496,1350,1350,1,1,0.47,"Scales (left side)",5,7,"17-6328-49494",1764,28623,"1X","Yes",124251,44.68694444,79.325,"South","2008"
"300",300,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-10","2008-07-11",350,350,500,500,1,1,0.27,"Scales (left side)",2,8,"17-6328-49494",1766,28613,"1X","Yes",123611,44.68694444,79.325,"South","2008"
"301",301,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-10","2008-07-11",340,340,500,500,2,2,0.27,"Scales (left side)",3,8,"17-6328-49494",1767,28612,"1X","Yes",124210,44.68694444,79.325,"South","2008"
"302",302,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",411,411,700,700,1,1,0.21,"Scales (left side)",4,7,"17-6328-49494",1728,28661,"1X","Yes",124514,44.68694444,79.325,"South","2008"
"303",303,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",331,331,300,300,2,2,0.24,"Scales (left side)",2,8,"17-6328-49494",1729,28662,"1X","Yes",124513,44.68694444,79.325,"South","2008"
"304",304,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",472,472,1000,1000,1,1,0.36,"Scales (left side)",3,8,"17-6328-49494",1730,28659,"1X","Yes",124512,44.68694444,79.325,"South","2008"
"306",306,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",402,402,600,600,1,1,0.42,"Scales (left side)",3,7,"17-6328-49494",1743,28652,"1X","Yes",123623,44.68694444,79.325,"South","2008"
"307",307,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",576,576,1800,1800,2,2,1.3,"Scales (left side)",8,5,"17-6328-49494",1744,28650,"1X","Yes",124480,44.68694444,79.325,"South","2008"
"308",308,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",252,252,100,100,2,2,0.16,"Scales (left side)",2,7,"17-6328-49494",1746,28651,"1X","Yes",124479,44.68694444,79.325,"South","2008"
"309",309,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",294,294,200,200,1,1,0.18,"Otolith",2,9,"17-6328-49494",1747,28647,"1X","Yes",123621,44.68694444,79.325,"South","2008"
"310",310,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",274,274,200,200,2,2,0.18,"Scales (left side)",2,8,"17-6328-49494",1748,28649,"1X","Yes",123620,44.68694444,79.325,"South","2008"
"311",311,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",400,400,650,650,2,2,0.31,"Scales (left side)",3,6,"17-6328-49494",1750,28646,"1X","Yes",124410,44.68694444,79.325,"South","2008"
"312",312,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",456,456,850,850,1,1,0.54,"Scales (left side)",5,5,"17-6328-49494",1751,28639,"1X","Yes",124409,44.68694444,79.325,"South","2008"
"313",313,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",471,471,1200,1200,1,1,0.85,"Scales (left side)",6,3,"17-6328-49494",1752,28638,"1X","Yes",124408,44.68694444,79.325,"South","2008"
"314",314,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",442,442,1000,1000,2,2,0.46,"Otolith",3,9,"17-6328-49494",1753,28640,"1X","Yes",123618,44.68694444,79.325,"South","2008"
"315",315,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",423,423,1000,1000,2,2,0.31,"Scales (left side)",3,7,"17-6328-49494",1754,28637,"1X","Yes",124407,44.68694444,79.325,"South","2008"
"316",316,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",428,428,900,900,1,1,0.32,"Otolith",3,9,"17-6328-49494",1755,28633,"1X","Yes",124406,44.68694444,79.325,"South","2008"
"317",317,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",389,389,650,650,2,2,0.26,"Otolith",3,9,"17-6328-49494",1756,28645,"1X","Yes",124405,44.68694444,79.325,"South","2008"
"318",318,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",441,441,900,900,2,2,0.33,"Scales (left side)",3,7,"17-6328-49494",1757,28634,"1X","Yes",123617,44.68694444,79.325,"South","2008"
"319",319,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",409,409,700,700,1,1,0.38,"Scales (left side)",3,7,"17-6328-49494",1759,28643,"1X","Yes",124403,44.68694444,79.325,"South","2008"
"320",320,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",498,498,1400,1400,2,2,0.45,"Scales (left side)",5,7,"17-6328-49494",1760,28642,"1X","Yes",124402,44.68694444,79.325,"South","2008"
"321",321,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",472,472,1100,1100,1,1,0.58,"Scales (left side)",4,7,"17-6328-49494",1761,28636,"1X","Yes",124401,44.68694444,79.325,"South","2008"
"322",322,44417919,444113,791930,"Walleye","Walleye","2008-07-10",2008,"2008-07-09","2008-07-10",398,398,700,700,1,1,0.38,"Scales (left side)",3,8,"17-6328-49494",1762,28635,"1X","Yes",124400,44.68694444,79.325,"South","2008"
"324",324,44417919,444113,791930,"Walleye","Walleye","2008-07-14",2008,"2008-07-14","2008-07-15",402,402,600,600,1,1,0.31,"Otolith",3,8,"17-6328-49494",1771,28594,"1X","Yes",123950,44.68694444,79.325,"South","2008"
"325",325,44417919,444113,791930,"Walleye","Walleye","2008-07-14",2008,"2008-07-14","2008-07-15",485,485,1200,1200,1,1,0.8,"Scales (left side)",6,7,"17-6328-49494",1777,28593,"1X","Yes",123601,44.68694444,79.325,"South","2008"
"326",326,44417919,444113,791930,"Walleye","Walleye","2008-07-14",2008,"2008-07-14","2008-07-15",418,418,800,800,1,1,0.33,"Scales (left side)",3,8,"17-6328-49494",1781,28605,"1X","Yes",124046,44.68694444,79.325,"South","2008"
"327",327,44417919,444113,791930,"Walleye","Walleye","2008-07-14",2008,"2008-07-14","2008-07-15",458,458,1000,1000,1,1,0.63,"Otolith",5,9,"17-6328-49494",1782,28592,"1X","Yes",123951,44.68694444,79.325,"South","2008"
"328",328,44417919,444113,791930,"Walleye","Walleye","2008-07-14",2008,"2008-07-14","2008-07-15",379,379,550,550,2,2,0.34,"Scales (left side)",3,8,"17-6328-49494",1784,28606,"1X","Yes",123608,44.68694444,79.325,"South","2008"
"329",329,44417919,444113,791930,"Walleye","Walleye","2008-07-14",2008,"2008-07-14","2008-07-15",491,491,1050,1050,2,2,1.1,"Otolith",12,9,"17-6328-49494",1785,28596,"1X","Yes",123600,44.68694444,79.325,"South","2008"
"330",330,44417919,444113,791930,"Walleye","Walleye","2008-07-14",2008,"2008-07-14","2008-07-15",428,428,700,700,2,2,0.33,"Otolith",3,9,"17-6328-49494",1786,28595,"1X","Yes",123599,44.68694444,79.325,"South","2008"
"332",332,44437643,444247,764326,"Walleye","Walleye","2008-06-11",2008,"2008-06-11","2008-06-12",479,479,850,850,1,1,0.52,"Dorsal Spine",6,8,"18-3640-49528",1879,29943,"1","Yes",113070,44.71305556,76.72388889,"South","2008"
"333",333,44437643,444247,764326,"Walleye","Walleye","2008-06-11",2008,"2008-06-11","2008-06-12",448,448,780,780,2,2,0.41,"Otolith",4,8,"18-3640-49528",1881,29942,"1","Yes",112977,44.71305556,76.72388889,"South","2008"
"334",334,44437643,444247,764326,"Walleye","Walleye","2008-06-11",2008,"2008-06-11","2008-06-12",404,404,560,560,2,2,0.43,"Otolith",4,8,"18-3640-49528",1882,29941,"1","Yes",112976,44.71305556,76.72388889,"South","2008"
"336",336,44437643,444247,764326,"Walleye","Walleye","2008-06-11",2008,"2008-06-10","2008-06-11",438,438,680,680,1,1,0.25,"Otolith",4,8,"18-3640-49528",1875,29931,"1","Yes",112957,44.71305556,76.72388889,"South","2008"
"337",337,44437643,444247,764326,"Walleye","Walleye","2008-06-11",2008,"2008-06-10","2008-06-11",462,462,820,820,2,2,0.3,"Otolith",4,8,"18-3640-49528",1878,29928,"1","Yes",112903,44.71305556,76.72388889,"South","2008"
"343",343,44437643,444247,764326,"Walleye","Walleye","2008-06-11",2008,"2008-06-10","2008-06-11",409,409,600,600,1,1,0.32,"Otolith",4,8,"18-3640-49528",1895,29930,"1","Yes",112956,44.71305556,76.72388889,"South","2008"
"345",345,44437655,444333,765425,"Walleye","Walleye","2010-07-05",2010,"2010-07-05","2010-07-06",383,383,512,512,1,1,0.51,"Otolith",5,9,"18-3490-49540",1904,30285,"1","Yes",300758,44.72583333,76.90694444,"South","2010"
"349",349,44437655,444333,765425,"Walleye","Walleye","2010-07-05",2010,"2010-07-05","2010-07-06",479,479,1118,1118,2,2,0.66,"Otolith",8,9,"18-3490-49540",1922,30284,"1","Yes",300761,44.72583333,76.90694444,"South","2010"
"350",350,44437655,444333,765425,"Walleye","Walleye","2010-07-05",2010,"2010-07-05","2010-07-06",460,460,942,942,2,2,0.71,"Otolith",7,8,"18-3490-49540",1924,30281,"1","Yes",300759,44.72583333,76.90694444,"South","2010"
"351",351,44437655,444333,765425,"Walleye","Walleye","2010-07-05",2010,"2010-07-05","2010-07-06",451,451,820,820,2,2,0.68,"Otolith",7,8,"18-3490-49540",1925,30283,"1","Yes",300760,44.72583333,76.90694444,"South","2010"
"352",352,44437848,444253,784729,"Walleye","Walleye","2009-07-22",2009,"2009-07-21","2009-07-22",611,611,2000,2000,2,2,0.69,"Scales (left side)",5,8,"17-6749-49534",1930,29114,"1","Yes",218704,44.71472222,78.79138889,"South","2009"
"354",354,44437848,444253,784729,"Walleye","Walleye","2009-07-24",2009,"2009-07-23","2009-07-24",555,555,1500,1500,2,2,0.85,"Otolith",8,7,"17-6749-49534",1932,29110,"1","Yes",218629,44.71472222,78.79138889,"South","2009"
"356",356,44437848,444253,784729,"Walleye","Walleye","2009-07-24",2009,"2009-07-23","2009-07-24",357,357,425,425,1,1,0.14,"Otolith",5,9,"17-6749-49534",1934,29111,"1","Yes",218630,44.71472222,78.79138889,"South","2009"
"391",391,44477924,444847,792314,"Walleye","Walleye","2008-08-18",2008,"2008-08-18","2008-08-19",579,579,2200,2200,2,2,0.42,"Otolith",7,9,"17-6275-49634",2168,28553,"1X","Yes",135937,44.81305556,79.38722222,"South","2008"
"395",395,44477924,444847,792314,"Walleye","Walleye","2008-08-18",2008,"2008-08-18","2008-08-19",609,609,2400,2400,1,1,0.68,"Scales (left side)",6,6,"17-6275-49634",2176,28552,"1X","Yes",136076,44.81305556,79.38722222,"South","2008"
"397",397,44477924,444847,792314,"Walleye","Walleye","2008-08-19",2008,"2008-08-19","2008-08-20",397,397,500,500,1,1,0.36,"Otolith",3,9,"17-6275-49634",2178,28587,"1X","Yes",136139,44.81305556,79.38722222,"South","2008"
"417",417,44487626,444816,762619,"Walleye","Walleye","2010-07-06",2010,"2010-07-06","2010-07-07",505,505,1140,1140,2,2,0.74,"Otolith",8,8,"18-3862-49620",2227,30457,"1X","Yes",302161,44.80444444,76.43861111,"South","2010"
"418",418,44487626,444816,762619,"Walleye","Walleye","2010-07-06",2010,"2010-07-06","2010-07-07",485,485,920,920,2,2,0.4,"Otolith",4,8,"18-3862-49620",2229,30456,"1X","Yes",302554,44.80444444,76.43861111,"South","2010"
"419",419,44487626,444816,762619,"Walleye","Walleye","2010-07-06",2010,"2010-07-06","2010-07-07",340,340,330,330,2,2,0.23,"Scales (left side)",2,9,"18-3862-49620",2235,30455,"1X","Yes",302553,44.80444444,76.43861111,"South","2010"
"446",446,44497959,444855,795815,"Walleye","Walleye","2008-06-16",2008,"2008-06-16","2008-06-17",586,586,1800,1800,1,1,0.46,"Scales (left side)",11,3,"17-5814-49627",2339,28384,"1","Yes",112483,44.81527778,79.97083333,"South","2008"
"447",447,44497959,444855,795815,"Walleye","Walleye","2008-06-16",2008,"2008-06-16","2008-06-17",543,543,1624,1624,2,2,0.12,"Scales (left side)",3,8,"17-5814-49627",2340,28385,"1","Yes",112481,44.81527778,79.97083333,"South","2008"
"448",448,44497959,444855,795815,"Walleye","Walleye","2008-06-16",2008,"2008-06-16","2008-06-17",521,521,1350,1350,2,2,0.11,"Scales (left side)",3,7,"17-5814-49627",2341,28386,"1","Yes",113140,44.81527778,79.97083333,"South","2008"
"454",454,44507658,444937,765808,"Walleye","Walleye","2010-07-12",2010,"2010-07-12","2010-07-13",505,505,1034,1034,2,2,0.82,"Otolith",8,7,"18-3453-49652",2350,30331,"1","Yes",316029,44.82694444,76.96888889,"South","2010"
"455",455,44507658,444937,765808,"Walleye","Walleye","2010-07-12",2010,"2010-07-12","2010-07-13",329,329,296,296,2,2,0.37,"Otolith",2,9,"18-3453-49652",2358,30330,"1","Yes",316031,44.82694444,76.96888889,"South","2010"
