WATERBODY_CODE,LATITUDE,LONGITUDE,SPECIES_NAME,name,SAMPLE_DATE,Netting_Start_Date,Netting_End_Date,Len2mm,Total_Length,WEIGHT,Round_Weight,SexID,Sex_ID,VALUE,Aging_Structure,Assessed_Fish_Age,Assessed_Age_Confidence,Waterbody_LID,ON_Hg_BSM_years_ID,qryContaminant_link_fish_age_date_tissue_ID,Tissues_Sampled,Contaminant_Samples_Taken,FN3_individual_fish_id
48329142,483234,914211,Lake Trout,Lake Trout,2010-07-10,2010-07-10,2010-07-11,579,579,1570,1570,1,1,0.62,Otolith,20,6,15-5958-53772,12217,13645,1X,Yes,322256
48329142,483234,914211,Lake Trout,Lake Trout,2010-07-10,2010-07-10,2010-07-11,476,476,892,892,2,2,0.84,Otolith,15,7,15-5958-53772,12220,13637,1X,Yes,322394
48329142,483234,914211,Lake Trout,Lake Trout,2010-07-10,2010-07-10,2010-07-11,545,545,1218,1218,2,2,0.37,Otolith,14,7,15-5958-53772,12226,13644,1X,Yes,322255
48329142,483234,914211,Walleye,Walleye,2010-07-10,2010-07-10,2010-07-11,559,559,1571,1571,2,2,1.2,Otolith,9,6,15-5958-53772,12244,13635,1X,Yes,322389
48329142,483234,914211,Walleye,Walleye,2010-07-10,2010-07-10,2010-07-11,512,512,1130,1130,1,1,1,Otolith,13,7,15-5958-53772,12246,13625,1,Yes,322374
48329142,483234,914211,Walleye,Walleye,2010-07-10,2010-07-10,2010-07-11,512,512,1247,1247,1,1,0.9,Otolith,11,7,15-5958-53772,12247,13623,1,Yes,322372
48329142,483234,914211,Walleye,Walleye,2010-07-10,2010-07-10,2010-07-11,481,481,947,947,1,1,0.72,Otolith,8,7,15-5958-53772,12251,13624,1,Yes,322373
48329142,483234,914211,Walleye,Walleye,2010-07-10,2010-07-10,2010-07-11,471,471,991,991,1,1,0.62,Otolith,7,7,15-5958-53772,12252,13631,1X,Yes,322383
48359038,483518,903737,Lake Trout,Lake Trout,2008-07-05,2008-07-05,2008-07-06,323,323,250,250,1,1,0.34,Otolith,8,7,15-6747-53842,12402,25550,1,Yes,128200
48359038,483518,903737,Lake Trout,Lake Trout,2008-07-05,2008-07-05,2008-07-06,600,600,2090,2090,2,2,0.97,Otolith,16,5,15-6747-53842,12403,25548,1,Yes,128198
48359038,483518,903737,Lake Trout,Lake Trout,2008-07-05,2008-07-05,2008-07-06,326,326,250,250,4,4,0.33,Otolith,5,8,15-6747-53842,12404,25547,1,Yes,128197
48359038,483518,903737,Lake Trout,Lake Trout,2008-07-05,2008-07-05,2008-07-06,345,345,306,306,1,1,0.24,Otolith,5,8,15-6747-53842,12405,25546,1,Yes,128192
48359038,483518,903737,Lake Trout,Lake Trout,2008-07-05,2008-07-05,2008-07-06,332,332,262,262,1,1,0.28,Otolith,6,8,15-6747-53842,12406,25545,1,Yes,128191
48359038,483518,903737,Lake Trout,Lake Trout,2008-07-05,2008-07-05,2008-07-06,424,424,548,548,1,1,0.21,Otolith,7,6,15-6747-53842,12411,25524,1,Yes,128107
48359038,483518,903737,Lake Trout,Lake Trout,2008-07-05,2008-07-05,2008-07-06,372,372,360,360,1,1,0.3,Otolith,6,8,15-6747-53842,12412,25523,1,Yes,128106
48359038,483518,903737,Lake Trout,Lake Trout,2008-07-05,2008-07-05,2008-07-06,543,543,1508,1508,2,2,0.34,Otolith,33,5,15-6747-53842,12413,25527,1,Yes,128114
48359038,483518,903737,Lake Trout,Lake Trout,2008-07-05,2008-07-05,2008-07-06,422,422,498,498,2,2,0.31,Otolith,8,7,15-6747-53842,12414,25525,1,Yes,128109
48359038,483518,903737,Lake Trout,Lake Trout,2008-07-05,2008-07-05,2008-07-06,366,366,343,343,4,4,0.23,Otolith,6,7,15-6747-53842,12417,25526,1,Yes,128110
48359038,483518,903737,Lake Trout,Lake Trout,2008-07-05,2008-07-05,2008-07-06,606,606,1855,1855,2,2,0.99,Otolith,22,4,15-6747-53842,12418,25549,1,Yes,128199
48398055,483938,805616,Walleye,Walleye,2011-06-10,2011-06-09,2011-06-10,406,406,640,640,1,1,0.27,Otolith,10,9,17-5046-53895,12688,6819,1X,Yes,393331
48398055,483938,805616,Walleye,Walleye,2011-06-10,2011-06-09,2011-06-10,428,428,652,652,1,1,0.3,Otolith,9,9,17-5046-53895,12689,6786,1X,Yes,393623
48398055,483938,805616,Walleye,Walleye,2011-06-10,2011-06-09,2011-06-10,371,371,420,420,1,1,0.22,Otolith,6,9,17-5046-53895,12690,6809,1X,Yes,393436
48398055,483938,805616,Walleye,Walleye,2011-06-10,2011-06-09,2011-06-10,400,400,590,590,2,2,0.18,Otolith,6,9,17-5046-53895,12691,6808,1X,Yes,393435
48398055,483938,805616,Walleye,Walleye,2011-06-10,2011-06-09,2011-06-10,420,420,680,680,1,1,0.41,Otolith,13,9,17-5046-53895,12693,6783,1X,Yes,393643
48398055,483938,805616,Walleye,Walleye,2011-06-11,2011-06-10,2011-06-11,542,542,1350,1350,2,2,0.24,Otolith,9,8,17-5046-53895,12694,6794,1X,Yes,393676
48398055,483938,805616,Walleye,Walleye,2011-06-11,2011-06-10,2011-06-11,471,471,970,970,1,1,0.2,Otolith,7,9,17-5046-53895,12695,6789,1X,Yes,393832
48398055,483938,805616,Walleye,Walleye,2011-06-11,2011-06-10,2011-06-11,442,442,618,618,2,2,0.24,Otolith,6,9,17-5046-53895,12696,6790,1X,Yes,393866
48398055,483938,805616,Walleye,Walleye,2011-06-11,2011-06-10,2011-06-11,426,426,740,740,2,2,0.19,,,,17-5046-53895,12697,6798,1X,Yes,393677
48398055,483938,805616,Walleye,Walleye,2011-06-11,2011-06-10,2011-06-11,326,326,270,270,2,2,0.14,Otolith,4,9,17-5046-53895,12698,6791,1X,Yes,393865
48398055,483938,805616,Walleye,Walleye,2011-06-11,2011-06-10,2011-06-11,352,352,400,400,2,2,0.18,Otolith,6,9,17-5046-53895,12699,6796,1X,Yes,393991
48398055,483938,805616,Walleye,Walleye,2011-06-11,2011-06-10,2011-06-11,420,420,650,650,1,1,0.47,Otolith,12,9,17-5046-53895,12700,6793,1X,Yes,393955
48398055,483938,805616,Walleye,Walleye,2011-06-11,2011-06-10,2011-06-11,390,390,540,540,1,1,0.23,Otolith,6,8,17-5046-53895,12701,6800,1X,Yes,394012
48398055,483938,805616,Walleye,Walleye,2011-06-11,2011-06-10,2011-06-11,364,364,400,400,1,1,0.16,Otolith,6,9,17-5046-53895,12702,6797,1X,Yes,393990
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-30,2011-08-29,2011-08-30,561,561,1084,1084,1,1,0.73,Cleithrum,4,7,16-7122-53960,12703,5314,1,Yes,447894
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-30,2011-08-29,2011-08-30,535,535,880,880,2,2,0.58,Cleithrum,3,6,16-7122-53960,12704,5311,1,Yes,448131
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-30,2011-08-29,2011-08-30,494,494,707,707,2,2,0.59,Cleithrum,3,7,16-7122-53960,12705,5317,1,Yes,447887
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-30,2011-08-29,2011-08-30,483,483,602,602,1,1,0.71,Cleithrum,4,6,16-7122-53960,12706,5310,1,Yes,448132
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-30,2011-08-29,2011-08-30,480,480,638,638,2,2,0.42,Cleithrum,3,6,16-7122-53960,12707,5309,1,Yes,448129
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-30,2011-08-29,2011-08-30,669,669,1818,1818,2,2,1.7,Cleithrum,5,7,16-7122-53960,12708,5315,1,Yes,447899
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-30,2011-08-29,2011-08-30,547,547,872,872,1,1,1.3,Cleithrum,3,7,16-7122-53960,12709,5313,1,Yes,447893
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-30,2011-08-29,2011-08-30,596,596,1134,1134,2,2,1.2,Cleithrum,8,6,16-7122-53960,12710,5316,1,Yes,447900
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-30,2011-08-29,2011-08-30,572,572,1004,1004,2,2,1.2,Cleithrum,4,6,16-7122-53960,12711,5312,1,Yes,447886
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-31,2011-08-30,2011-08-31,573,573,1056,1056,1,1,1.6,Cleithrum,8,6,16-7122-53960,12712,5303,1,Yes,448173
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-31,2011-08-30,2011-08-31,548,548,952,952,1,1,1.1,Cleithrum,4,7,16-7122-53960,12713,5302,1,Yes,448172
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-31,2011-08-30,2011-08-31,541,541,822,822,2,2,0.83,Cleithrum,4,7,16-7122-53960,12714,5304,1,Yes,448178
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-31,2011-08-30,2011-08-31,509,509,617,617,2,2,0.66,Cleithrum,4,6,16-7122-53960,12716,5306,1,Yes,448130
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-31,2011-08-30,2011-08-31,507,507,837,837,2,2,0.85,Cleithrum,4,6,16-7122-53960,12717,5305,1,Yes,448174
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-31,2011-08-30,2011-08-31,488,488,584,584,2,2,1,Cleithrum,4,6,16-7122-53960,12718,5308,1,Yes,448134
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-31,2011-08-30,2011-08-31,480,480,645,645,2,2,0.81,Cleithrum,3,7,16-7122-53960,12719,5300,1,Yes,448171
48408407,484042,840705,Northern Pike,Northern Pike,2011-08-31,2011-08-30,2011-08-31,393,393,345,345,1,1,0.28,Cleithrum,1,7,16-7122-53960,12720,5301,1,Yes,448177
48408407,484042,840705,Northern Pike,Northern Pike,2011-09-01,2011-08-31,2011-09-01,558,558,1001,1001,2,2,1,Cleithrum,4,6,16-7122-53960,12721,5299,1,Yes,448182
48408407,484042,840705,Northern Pike,Northern Pike,2011-09-01,2011-08-31,2011-09-01,555,555,943,943,2,2,0.55,Cleithrum,4,7,16-7122-53960,12722,5298,1,Yes,448170
48408847,484010,884732,Lake Trout,Lake Trout,2008-08-13,2008-08-12,2008-08-13,527,527,1202,1202,1,1,0.58,Otolith,12,6,16-3680-53921,12726,26074,1,Yes,187191
48408847,484010,884732,Lake Trout,Lake Trout,2008-08-13,2008-08-12,2008-08-13,439,439,663,663,1,1,0.26,Otolith,7,7,16-3680-53921,12727,26073,1,Yes,187190
48408847,484010,884732,Lake Trout,Lake Trout,2008-08-13,2008-08-12,2008-08-13,515,515,1177,1177,2,2,0.58,Otolith,16,6,16-3680-53921,12730,26076,1,Yes,187192
48409140,484049,914059,Lake Trout,Lake Trout,2010-06-22,2010-06-22,2010-06-23,533,533,1213,1213,2,2,2,Otolith,14,5,15-5970-53925,12732,11154,1X,Yes,327777
48409140,484049,914059,Lake Trout,Lake Trout,2010-06-22,2010-06-22,2010-06-23,468,468,670,670,2,2,1.5,Otolith,12,4,15-5970-53925,12735,11150,1X,Yes,327792
48409140,484049,914059,Lake Trout,Lake Trout,2010-06-22,2010-06-22,2010-06-23,423,423,658,658,1,1,1.9,Otolith,10,7,15-5970-53925,12738,11148,1X,Yes,327790
48409140,484049,914059,Lake Trout,Lake Trout,2010-06-22,2010-06-22,2010-06-23,411,411,590,590,2,2,0.65,Otolith,8,6,15-5970-53925,12739,11149,1X,Yes,327791
48409140,484049,914059,Lake Trout,Lake Trout,2010-06-22,2010-06-22,2010-06-23,375,375,409,409,2,2,1.3,Otolith,11,6,15-5970-53925,12741,11153,1X,Yes,327870
48409140,484049,914059,Lake Trout,Lake Trout,2010-06-22,2010-06-21,2010-06-22,499,499,907,907,2,2,1.9,Otolith,13,7,15-5970-53925,12731,11156,1X,Yes,327699
48418927,484110,892708,Northern Pike,Northern Pike,2008-07-21,2008-07-21,2008-07-22,394,394,393,393,1,1,0.24,Cleithrum,2,8,16-3199-53954,12742,25737,1,Yes,145911
48418927,484110,892708,Northern Pike,Northern Pike,2008-07-21,2008-07-21,2008-07-22,405,405,345,345,1,1,0.29,Cleithrum,2,8,16-3199-53954,12743,25738,1,Yes,146063
48418927,484110,892708,Northern Pike,Northern Pike,2008-07-21,2008-07-21,2008-07-22,380,380,330,330,1,1,0.28,Cleithrum,2,7,16-3199-53954,12744,25740,1,Yes,146060
48418927,484110,892708,Northern Pike,Northern Pike,2008-07-21,2008-07-21,2008-07-22,380,380,314,314,1,1,0.2,Cleithrum,2,6,16-3199-53954,12745,25739,1,Yes,146055
48418927,484110,892708,Northern Pike,Northern Pike,2008-07-21,2008-07-21,2008-07-22,498,498,696,696,1,1,0.35,Cleithrum,3,6,16-3199-53954,12746,25763,1,Yes,145902
48418927,484110,892708,Northern Pike,Walleye,2008-07-21,2008-07-21,2008-07-22,360,360,488,488,2,2,0.52,Otolith,5,8,16-3199-53954,12748,25727,1,Yes,146049
48418927,484110,892708,Smallmouth Bass,Smallmouth Bass,2008-07-21,2008-07-21,2008-07-22,384,384,729,729,2,2,0.68,Dorsal Spine,7,7,16-3199-53954,12749,25736,1,Yes,146059
48418927,484110,892708,Smallmouth Bass,Smallmouth Bass,2008-07-21,2008-07-21,2008-07-22,394,394,860,860,2,2,0.69,Dorsal Spine,7,8,16-3199-53954,12750,25735,1,Yes,146058
48418927,484110,892708,Smallmouth Bass,Smallmouth Bass,2008-07-21,2008-07-21,2008-07-22,319,319,413,413,2,2,0.33,Dorsal Spine,5,6,16-3199-53954,12751,25734,1,Yes,146057
48418927,484110,892708,Smallmouth Bass,Smallmouth Bass,2008-07-21,2008-07-21,2008-07-22,341,341,564,564,2,2,0.27,Dorsal Spine,5,7,16-3199-53954,12752,25731,1,Yes,145904
48418927,484110,892708,Walleye,Walleye,2008-07-21,2008-07-21,2008-07-22,545,545,1632,1632,1,1,2.3,Otolith,13,8,16-3199-53954,12753,25724,1,Yes,146052
48418927,484110,892708,Smallmouth Bass,Smallmouth Bass,2008-07-21,2008-07-21,2008-07-22,445,445,1170,1170,2,2,0.54,Dorsal Spine,9,6,16-3199-53954,12754,25733,1,Yes,146056
48418927,484110,892708,Smallmouth Bass,Smallmouth Bass,2008-07-21,2008-07-21,2008-07-22,312,312,396,396,4,4,0.39,Dorsal Spine,5,6,16-3199-53954,12755,25732,1,Yes,145905
48418927,484110,892708,Smallmouth Bass,Smallmouth Bass,2008-07-21,2008-07-21,2008-07-22,322,322,475,475,2,2,0.32,Dorsal Spine,5,6,16-3199-53954,12756,25757,1,Yes,145895
48418927,484110,892708,Smallmouth Bass,Smallmouth Bass,2008-07-21,2008-07-21,2008-07-22,396,396,844,844,2,2,0.72,Dorsal Spine,8,7,16-3199-53954,12757,25761,1,Yes,145900
48418927,484110,892708,Smallmouth Bass,Smallmouth Bass,2008-07-21,2008-07-21,2008-07-22,334,334,468,468,1,1,0.43,Dorsal Spine,5,8,16-3199-53954,12758,25760,1,Yes,145899
48418927,484110,892708,Smallmouth Bass,Smallmouth Bass,2008-07-21,2008-07-21,2008-07-22,411,411,859,859,4,4,0.77,Dorsal Spine,7,8,16-3199-53954,12759,25759,1,Yes,145898
48418927,484110,892708,Smallmouth Bass,Smallmouth Bass,2008-07-21,2008-07-21,2008-07-22,327,327,423,423,4,4,0.51,Dorsal Spine,6,6,16-3199-53954,12760,25758,1,Yes,145897
48418927,484110,892708,Lake Trout,Lake Trout,2008-07-21,2008-07-21,2008-07-22,744,744,5502,5502,2,2,1.2,Otolith,27,6,16-3199-53954,12762,25719,1,Yes,145910
48418927,484110,892708,Lake Trout,Lake Trout,2008-07-21,2008-07-21,2008-07-22,760,760,3953,3953,1,1,1.1,Otolith,35,6,16-3199-53954,12763,25755,1,Yes,146005
48418927,484110,892708,Walleye,Walleye,2008-07-21,2008-07-21,2008-07-22,425,425,722,722,2,2,0.6,Otolith,6,8,16-3199-53954,12766,25721,1,Yes,145907
48418927,484110,892708,Walleye,Walleye,2008-07-21,2008-07-21,2008-07-22,400,400,680,680,2,2,0.52,Otolith,3,9,16-3199-53954,12767,25723,1,Yes,145909
48418927,484110,892708,Walleye,Walleye,2008-07-21,2008-07-21,2008-07-22,550,550,1767,1767,1,1,1.7,Otolith,12,7,16-3199-53954,12768,25722,1,Yes,145908
48418927,484110,892708,Walleye,Walleye,2008-07-21,2008-07-21,2008-07-22,425,425,805,805,2,2,0.49,Otolith,3,9,16-3199-53954,12769,25730,1,Yes,146061
48418927,484110,892708,Walleye,Walleye,2008-07-21,2008-07-21,2008-07-22,340,340,392,392,2,2,0.43,Otolith,2,8,16-3199-53954,12770,25720,1,Yes,145906
48418927,484110,892708,Walleye,Walleye,2008-07-21,2008-07-21,2008-07-22,510,510,1327,1327,2,2,0.78,Otolith,5,9,16-3199-53954,12772,25725,1,Yes,146053
48418927,484110,892708,Walleye,Walleye,2008-07-21,2008-07-21,2008-07-22,505,505,1298,1298,2,2,1.5,Otolith,13,7,16-3199-53954,12773,25729,1,Yes,146051
48418927,484110,892708,Walleye,Walleye,2008-07-21,2008-07-21,2008-07-22,385,385,620,620,1,1,0.51,Otolith,5,7,16-3199-53954,12774,25728,1,Yes,146050
48418927,484110,892708,Walleye,Walleye,2008-07-21,2008-07-21,2008-07-22,492,492,1203,1203,1,1,0.83,Otolith,7,8,16-3199-53954,12775,25762,1,Yes,145901
48418927,484110,892708,Walleye,Walleye,2008-07-21,2008-07-21,2008-07-22,484,484,1028,1028,1,1,0.78,Otolith,5,9,16-3199-53954,12776,25756,1,Yes,145891
48419036,484138,903746,Walleye,Walleye,2008-07-06,2008-07-05,2008-07-06,445,445,750,750,2,2,0.34,Otolith,5,9,15-6758-53944,12787,25564,1,Yes,148944
48419036,484138,903746,Walleye,Walleye,2008-07-06,2008-07-05,2008-07-06,490,490,1150,1150,1,1,1.1,Otolith,12,5,15-6758-53944,12788,25567,1,Yes,148899
48419036,484138,903746,Walleye,Walleye,2008-07-06,2008-07-05,2008-07-06,420,420,705,705,1,1,0.4,Otolith,6,9,15-6758-53944,12789,25565,1,Yes,148898
48419036,484138,903746,Walleye,Walleye,2008-07-06,2008-07-05,2008-07-06,535,535,1500,1500,2,2,1.1,Otolith,12,8,15-6758-53944,12795,25566,1,Yes,148896
48419036,484138,903746,Walleye,Walleye,2008-07-06,2008-07-05,2008-07-06,412,412,645,645,2,2,0.42,Otolith,5,9,15-6758-53944,12796,25561,1,Yes,148941
48419036,484138,903746,Walleye,Walleye,2008-07-06,2008-07-05,2008-07-06,611,611,2100,2100,2,2,1.5,Otolith,14,7,15-6758-53944,12797,25560,1,Yes,148890
48419036,484138,903746,Walleye,Walleye,2008-07-06,2008-07-05,2008-07-06,480,480,1200,1200,1,1,0.84,Otolith,10,8,15-6758-53944,12805,25562,1,Yes,148942
48419036,484138,903746,Walleye,Walleye,2008-07-06,2008-07-05,2008-07-06,351,351,380,380,2,2,0.22,Otolith,3,9,15-6758-53944,12816,25563,1,Yes,148943
48429116,484234,911659,Lake Trout,Lake Trout,2010-06-05,2010-06-05,2010-06-06,449,449,755,755,2,2,0.14,Otolith,6,8,15-6263-53964,12858,12469,1X,Yes,293535
48429116,484234,911659,Lake Trout,Lake Trout,2010-06-05,2010-06-05,2010-06-06,390,390,471,471,2,2,0.14,Otolith,7,8,15-6263-53964,12860,12459,1X,Yes,293531
48429116,484234,911659,Lake Trout,Lake Trout,2010-06-05,2010-06-05,2010-06-06,388,388,424,424,2,2,0.23,Otolith,7,8,15-6263-53964,12861,12462,1X,Yes,293444
48429116,484234,911659,Lake Trout,Lake Trout,2010-06-05,2010-06-05,2010-06-06,379,379,418,418,2,2,0.19,Otolith,7,7,15-6263-53964,12862,12458,1X,Yes,293530
48429116,484234,911659,Northern Pike,Northern Pike,2010-06-05,2010-06-05,2010-06-06,788,788,3187,3187,2,2,0.48,Cleithrum,5,8,15-6263-53964,12864,12470,1X,Yes,293536
48429116,484234,911659,Smallmouth Bass,Smallmouth Bass,2010-06-05,2010-06-05,2010-06-06,344,344,441,441,2,2,0.25,Scales (left side),9,7,15-6263-53964,12873,12471,1X,Yes,293539
48429116,484234,911659,Walleye,Walleye,2010-06-05,2010-06-05,2010-06-06,641,641,2750,2750,2,2,0.82,Otolith,9,8,15-6263-53964,12875,12472,1X,Yes,293449
48429116,484234,911659,Walleye,Walleye,2010-06-05,2010-06-05,2010-06-06,545,545,1879,1879,1,1,0.68,Otolith,11,8,15-6263-53964,12876,12473,1X,Yes,293540
48429116,484234,911659,Walleye,Walleye,2010-06-05,2010-06-05,2010-06-06,514,514,1423,1423,2,2,0.55,Otolith,7,6,15-6263-53964,12877,12474,1X,Yes,293541
48429116,484234,911659,Lake Trout,Lake Trout,2010-06-05,2010-06-05,2010-06-06,613,613,1932,1932,2,2,0.44,Otolith,12,7,15-6263-53964,12878,12466,1X,Yes,293447
48429116,484234,911659,Lake Trout,Lake Trout,2010-06-05,2010-06-05,2010-06-06,624,624,2178,2178,2,2,0.71,Otolith,33,3,15-6263-53964,12881,12464,1X,Yes,293446
48429116,484234,911659,Lake Trout,Lake Trout,2010-06-05,2010-06-05,2010-06-06,561,561,1496,1496,1,1,0.31,Otolith,13,6,15-6263-53964,12883,12460,1X,Yes,293532
48429116,484234,911659,Lake Trout,Lake Trout,2010-06-05,2010-06-05,2010-06-06,545,545,1304,1304,1,1,0.52,Otolith,14,7,15-6263-53964,12885,12465,1X,Yes,293533
48429116,484234,911659,Lake Trout,Lake Trout,2010-06-05,2010-06-05,2010-06-06,515,515,1224,1224,1,1,0.3,Otolith,12,6,15-6263-53964,12886,12467,1X,Yes,293448
48429116,484234,911659,Lake Trout,Lake Trout,2010-06-05,2010-06-05,2010-06-06,463,463,815,815,2,2,0.34,Otolith,9,6,15-6263-53964,12888,12461,1X,Yes,293443
48429116,484234,911659,Lake Trout,Lake Trout,2010-06-05,2010-06-05,2010-06-06,461,461,903,903,1,1,0.28,Otolith,8,6,15-6263-53964,12889,12457,1X,Yes,293442
48429116,484234,911659,Lake Trout,Lake Trout,2010-06-05,2010-06-05,2010-06-06,456,456,814,814,2,2,0.16,Otolith,7,6,15-6263-53964,12890,12468,1X,Yes,293534
48429126,484108,912724,Smallmouth Bass,Smallmouth Bass,2010-08-08,2010-08-08,2010-08-09,408,408,894,894,2,2,0.47,Dorsal Spine,7,8,15-6136-53934,12893,15035,1,Yes,356842
48429126,484108,912724,Smallmouth Bass,Smallmouth Bass,2010-08-08,2010-08-08,2010-08-09,387,387,874,874,2,2,0.37,Dorsal Spine,8,7,15-6136-53934,12894,15036,1,Yes,356843
48429126,484108,912724,Smallmouth Bass,Smallmouth Bass,2010-08-08,2010-08-08,2010-08-09,322,322,522,522,2,2,0.17,Dorsal Spine,4,7,15-6136-53934,12896,15043,1,Yes,356904
48429126,484108,912724,Lake Trout,Lake Trout,2010-08-08,2010-08-08,2010-08-09,580,580,1814,1814,2,2,0.66,Otolith,9,6,15-6136-53934,12900,15041,1,Yes,356899
48429126,484108,912724,Lake Trout,Lake Trout,2010-08-08,2010-08-08,2010-08-09,724,724,3171,3171,1,1,0.6,Pectoral Ray,12,5,15-6136-53934,12902,15040,1,Yes,356898
48429126,484108,912724,Northern Pike,Northern Pike,2010-08-08,2010-08-08,2010-08-09,551,551,1060,1060,1,1,0.24,Cleithrum,2,8,15-6136-53934,12910,15042,1,Yes,356900
48429126,484108,912724,Northern Pike,Northern Pike,2010-08-08,2010-08-08,2010-08-09,493,493,715,715,1,1,0.15,Cleithrum,2,7,15-6136-53934,12914,15044,1,Yes,356905
48429126,484108,912724,Smallmouth Bass,Smallmouth Bass,2010-08-08,2010-08-08,2010-08-09,441,441,1407,1407,1,1,0.75,Dorsal Spine,10,6,15-6136-53934,12917,15039,1,Yes,356897
48429126,484108,912724,Smallmouth Bass,Smallmouth Bass,2010-08-08,2010-08-08,2010-08-09,441,441,1208,1208,2,2,0.83,Dorsal Spine,12,6,15-6136-53934,12918,15037,1,Yes,356844
48429126,484108,912724,Smallmouth Bass,Smallmouth Bass,2010-08-08,2010-08-08,2010-08-09,438,438,1192,1192,2,2,0.67,Dorsal Spine,7,6,15-6136-53934,12919,15038,1,Yes,356896
48429126,484108,912724,Smallmouth Bass,Smallmouth Bass,2010-08-08,2010-08-07,2010-08-08,414,414,1193,1193,2,2,0.6,Dorsal Spine,7,8,15-6136-53934,12892,15046,1,Yes,356846
48429126,484108,912724,Northern Pike,Northern Pike,2010-08-08,2010-08-07,2010-08-08,519,519,632,632,2,2,0.22,Cleithrum,2,8,15-6136-53934,12913,15045,1,Yes,356845
48429126,484108,912724,Smallmouth Bass,Smallmouth Bass,2010-08-08,2010-08-07,2010-08-08,449,449,1280,1280,1,1,0.85,Dorsal Spine,13,7,15-6136-53934,12915,15047,1,Yes,356847
48429203,484202,920354,Smallmouth Bass,Smallmouth Bass,2010-07-23,2010-07-23,2010-07-24,313,313,330,330,1,1,0.16,Scales (left side),4,8,15-5688-53944,12921,13241,1,Yes,329950
48429203,484202,920354,Walleye,Walleye,2010-07-23,2010-07-23,2010-07-24,712,712,3100,3100,2,2,1.3,Otolith,18,6,15-5688-53944,12922,13208,1,Yes,329965
48429203,484202,920354,Walleye,Walleye,2010-07-23,2010-07-23,2010-07-24,690,690,3250,3250,2,2,1.1,Otolith,13,7,15-5688-53944,12923,13235,1,Yes,329957
48429203,484202,920354,Walleye,Walleye,2010-07-23,2010-07-23,2010-07-24,592,592,1870,1870,2,2,0.98,Otolith,13,7,15-5688-53944,12924,13207,1,Yes,329964
48429203,484202,920354,Walleye,Walleye,2010-07-23,2010-07-23,2010-07-24,607,607,2100,2100,2,2,0.63,Otolith,8,8,15-5688-53944,12926,13234,1,Yes,329956
48429203,484202,920354,Walleye,Walleye,2010-07-23,2010-07-23,2010-07-24,570,570,1700,1700,2,2,0.65,Otolith,9,7,15-5688-53944,12928,13243,1,Yes,329958
48429203,484202,920354,Walleye,Walleye,2010-07-23,2010-07-23,2010-07-24,569,569,1710,1710,2,2,0.91,Otolith,15,7,15-5688-53944,12929,13206,1,Yes,329963
48429203,484202,920354,Walleye,Walleye,2010-07-23,2010-07-23,2010-07-24,555,555,1550,1550,2,2,0.57,Otolith,7,8,15-5688-53944,12930,13233,1,Yes,329955
48429203,484202,920354,Walleye,Walleye,2010-07-23,2010-07-23,2010-07-24,519,519,1320,1320,2,2,0.38,Otolith,5,9,15-5688-53944,12933,13236,1,Yes,329983
48429203,484202,920354,Walleye,Walleye,2010-07-23,2010-07-23,2010-07-24,478,478,1030,1030,1,1,0.58,Otolith,5,9,15-5688-53944,12935,13237,1,Yes,330001
48429203,484202,920354,Walleye,Walleye,2010-07-23,2010-07-23,2010-07-24,476,476,850,850,2,2,0.3,Otolith,4,9,15-5688-53944,12936,13232,1,Yes,329954
